id,corporate_number,positivedb_name,overtime_all,overtime_scope,overtime_unit1,overtime_unit1_hours,overtime_unit2,overtime_unit2_hours,overtime_unit3,overtime_unit3_hours,overtime_unit4,overtime_unit4_hours,overtime_unit5,overtime_unit5_hours,paid_leave_all,paid_leave_unit1,paid_leave_unit1_rate,paid_leave_unit2,paid_leave_unit2_rate,paid_leave_unit3,paid_leave_unit3_rate,paid_leave_unit4,paid_leave_unit4_rate,paid_leave_unit5,paid_leave_unit5_rate,wage_gap_all,wage_gap_regular,wage_gap_nonregular,wage_gap_period,wage_gap_note,as_of,updated_at
4284,2010401068617,株式会社ソルクシーズ,4.4,対象正社員,,,,,,,,,,,64.1,,,,,,,,,,,82.2,83.9,59.7,2025年1月1日～2025年12月31日,"非正規雇用者の男女の賃金差異について
　非正規雇用のうち、女性従業員が全員、短時間勤務の為、年間賃金が男性従業員と比較して低い数値となっております。",2025年12月時点,2026年04月09日
3622,5010401094866,ネットイヤーグループ株式会社,14,対象正社員,,,,,,,,,,,,,,,,,,,,,,80,80.7,37.4,2025年4月1日～2026年3月31日,,2026年3月時点,2026年06月25日
6999,1100001020696,ＫＯＡ株式会社,8.2,対象正社員,,,,,,,,,,,81.9,,,,,,,,,,,71.4,72.2,55.8,2025年4月1日～2026年3月31日,"2025年度内容をもとに算出しています。
①賃金は、通勤手当、退職金を除く全支給額を対象とします。
②人員数の算出方法は、給与対象日数をもとに減算日数（対象期間内に給与が発生しない日数）を加味し、1名毎の割合を算出しています。
　例）242稼働日中121日出社（121日育児休業）の場合：0.5人として計算",2026年3月時点,2026年05月28日
9028,4020001079978,株式会社ゼロ,,,,,,,,,,,,,,,,,,,,,,,,69.7,69.8,75.7,2023年7月1日～2024年6月30日,,2024年6月時点,2025年01月28日
9416,9011101033243,株式会社ビジョン,,,正社員（営業）,21.1,正社員（事務）,14.4,正社員（専門）,12.9,アルバイト（営業）,5.8,アルバイト（事務）,5.1,,,,,,,,,,,,66.2,73.6,93.8,2025年1月1日～2025年12月31日,非正規雇用労働者の女性の割合が高く、全労働者の賃金差異が大きくなっています。,2026年5月時点,2026年08月20日
5958,6010601002347,三洋工業株式会社,9.2,その他,,,,,,,,,,,,,,,,,,,,,,73.2,75.6,91.4,2025年4月1日～2026年3月31日,,2026年3月時点,2026年06月04日
2204,6011101015442,株式会社　中村屋,12.4,対象正社員,,,,,,,,,,,,,,,,,,,,,,55.5,69.2,82.7,2025年4月1日～2026年3月31日,,2026年3月時点,2026年05月12日
8537,5110001022754,株式会社　大光銀行,7.3,対象正社員,行員（総合職・専門職・一般職）,7.3,一般嘱託,0.3,シニア嘱託,0.6,パートタイマー,0.4,派遣社員,0,44.7,行員（総合職・一般職）,43.6,行員（専門職）,44.9,一般嘱託,61.9,シニア嘱託,56.7,パートタイマー,43,52.7,61.4,78.9,2025年4月1日～2026年3月31日,"※対象期間：2025年4月1日～2026年3月31日

【男女間賃金格差の要因】
相対的に賃金水準が低い女性非正規雇用労働者の全労働者に占める割合が高いこと、相対的に賃金水準が高い上位資格層の女性比率が低いこと、役職手当が支給される管理職における女性比率が低いこと、相対的に賃金水準が低い地域総合職の女性比率が高いこと等が男女間賃金格差の要因となっている。

【対応策および男女間賃金格差解消に資する目標】
管理職および上位資格層における女性比率を向上させるべく、若年層から中堅層を中心としたキャリア研修、リスキリング等により、キャリア形成を支援するとともに、多様な働き方に対応できる職務設計（管理職、専門職等）の検討を行い、２０２８年３月期に管理職（副長以上）に占める女性の割合を２８．５％以上とすることを目標とする。",2026年3月時点,2026年06月30日
4026,2120001077049,神島化学工業株式会社,,,,,,,,,,,,,,,,,,,,,,,,69.5,69.5,10.5,2025年5月1日～2026年4月30日,,2026年4月時点,2026年08月05日
6158,2200001025263,株式会社和井田製作所,,,,,,,,,,,,,,,,,,,,,,,,58.5,61.1,67.2,2025年4月1日～2026年3月31日,賃金：通勤手当を含む,2026年3月時点,2026年08月19日
2790,7290801002705,株式会社ナフコ,28.2,対象正社員,,,,,,,,,,,,対象全従業員,40,,,,,,,,,61.2,78.3,90.2,2025年4月1日～2026年3月31日,属性（勤続年数、役職等）が同じ男女労働者間での賃金の差異はありません。,2026年3月時点,2026年07月22日
2924,7290001038112,イフジ産業株式会社,,,,,,,,,,,,,,,,,,,,,,,,49.3,68.1,64.3,2025年4月1日～2026年3月31日,等級別人数構成の差及び全労働者に対する女性の短時間パートタイム労働者の比率が高いことに伴う労働時間の差によるものであり、同じ等級においては男女の賃金差異はありません。賃金は、賞与及び基準外賃金を含んでいます。,2026年3月時点,2026年07月01日
7538,4120001034601,株式会社大水,,,,,,,,,,,,,,,,,,,,,,,,56.4,76.3,63.9,2025年4月1日～2026年3月31日,非正規雇用労働者の内、嘱託社員は女性労働者無しの為集計より除外,2026年3月時点,2026年04月03日
278A,5011001109543,Terra Drone株式会社,,,,,,,,,,,,,,,,,,,,,,,,80.9,83.6,27.2,2025年2月1日～2026年1月31日,,2026年1月時点,2026年07月24日
7677,9010001059407,株式会社ヤシマキザイ,,,,,,,,,,,,,,全従業員,81,,,,,,,,,,,,,,2025年3月時点,2025年12月19日
7320,9011001061773,Solvvy株式会社,,,,,,,,,,,,,,,,,,,,,,,,62.2,68.2,87.3,2024年7月1日～2025年6月30日,"賃金：基本給、超過労働に対する報酬、賞与等を含み、通勤手当を除く
※出向者は、当社から社外への出向者を含み、社外から当社への出向者を除く
※パート労働者および時短勤務労働者は、男女の働き方及び賃金差異縮小を目指す観点から、労働時間に関わらず1人として算出",2024年6月時点,2025年09月30日
9913,1120901007832,日邦産業株式会社,,,,,,,,,,,,,,全労働者,84.3,,,,,,,,,61.4,69.2,,2025年4月1日～2026年3月31日,非正規雇用労働者のうち、男性比率：39.3%、女性比率：60.7%,2026年3月時点,2026年06月29日
8207,3010001051286,テンアライド株式会社,,,,,,,,,,,,,,,,,,,,,,,,61.5,63.3,97,2025年4月1日～2026年3月31日,,2026年3月時点,2026年07月30日
E03850,3010401050012,共栄火災海上保険株式会社,7.6,基幹的な職種,全国型,12.4,ワイドエリア型・勤務地限定型,8.7,アジャスター社員,7.8,嘱託,2.8,,,,正社員,62,,,,,,,,,55.5,57.5,63.6,2025年4月1日～2026年3月31日,"正規雇用労働者は全国転勤がある「全国型」、一定範囲内での転勤のある「ワイドエリア型」、転勤のない「勤務地限定型」があります。賃金水準は「全国型」が高く、次いで「ワイドエリア型」、「勤務地限定型」となります。現状、男性は「全国型」の割合が多く、女性は「勤務地限定型」の割合が多くなっているため男女間で賃金の差異が発生していますが、性別による賃金の差異はなく、どの型を選択するかは本人の意思により決定しています。
また、管理職に占める女性の割合が低いことも賃金の差異が発生する理由となっています。今後の女性管理職育成に伴い差異が縮小していく見込みです。
週の労働時間が18時間以下の契約をしているパートタイマーは、0.5人として計算しています。",2026年3月時点,2026年07月21日
9052,8140001016148,山陽電気鉄道株式会社,,,,,,,,,,,,,94.5,,,,,,,,,,,74.8,72.1,,2025年4月1日～2026年3月31日,,2026年3月時点,2026年07月22日
E05685,9010401077017,株式会社タケエイ,18.7,対象正社員,,,,,,,,,,,,全労働者,78.9,,,,,,,,,66,70,40,2025年4月1日～2026年3月31日,,2026年3月時点,2026年07月07日
6894,5080401004455,パルステック工業株式会社,7.1,対象正社員,,,,,,,,,,,,正社員,93.8,,,,,,,,,,,,,,2023年10月時点,2024年01月18日
2664,3060001014164,株式会社　カワチ薬品,,,,,,,,,,,,,,,,,,,,,,,,62.7,67.1,93.4,2025年3月16日～2026年3月15日,,2026年3月時点,2026年06月16日
2288,3120901012046,丸大食品株式会社,24,対象正社員,,,,,,,,,,,,正社員,71.9,,,,,,,,,53.6,72.9,92.8,2025年4月1日～2026年3月31日,,2026年3月時点,2026年06月04日
9262,7010901028669,株式会社シルバーライフ,,,,,,,,,,,,,,正社員,81.2,,,,,,,,,61.2,78.3,67.6,2024年8月1日～2025年7月31日,,2025年7月時点,2025年09月08日
9603,6011101002696,株式会社エイチ・アイ・エス,,,,,,,,,,,,,66.3,,,,,,,,,,,68.5,72.1,50.4,2024年11月1日～2025年10月31日,"賃金は性別に関係なく、職責・能力等により同一基準を適用しています。
正規における男女間の差は、管理職比率・勤続年数においてはやや男性が高く、短時間勤務取得者比率は女性が高いことに起因していると考えられます。
非正規における男女間の差は就業形態の違いに起因しています。女性はパートタイマーの割合が高く、男性は定年後再雇用者の割合が高く定年前の職務内容や資格等を踏まえて処遇を決定しているため、差異が出ています。",2025年10月時点,2026年03月04日
3943,9290801009087,大石産業株式会社,,,正社員,15.8,パート社員,4.7,派遣社員,2.5,,,,,,,,,,,,,,,,61.2,73.2,77.1,2025年4月1日～2026年3月31日,,2026年3月時点,2026年07月22日
3387,9010701025939,株式会社クリエイト・レストランツ・ホールディングス,,,,,,,,,,,,,,,,,,,,,,,,64,65.6,107.1,2025年3月1日～2026年2月28日,"・正規雇用労働者における男女間の賃金差が生じている主要因は、グループ会社への出向者（役員）が含まれているため
・非管理職に比べ管理職の男性比率が高いため、賃金差が生じているが、同一職種における男女賃金差は小さい",2026年2月時点,2026年06月25日
9025,5120001079182,鴻池運輸株式会社,28.5,対象正社員,総合職・一般職,25.2,専門職,28.9,,,,,,,,総合職・一般職,49,専門職,69,,,,,,,49.3,73.3,54.1,2025年4月1日～2026年3月31日,"正規雇用労働者、非正規雇用労働者とも、性別による人事制度上の差異はありません。
その上で、差異が生じている理由は以下のとおりであります。
①正規雇用労働者、非正規雇用労働者とも、男性のほうが女性よりも平均勤続年数が長いため。
②正規雇用労働者、非正規雇用労働者とも、男性のほうが女性よりも平均年齢が高いため。
③非正規雇用労働者では、男性は正規雇用労働者と同程度の時間・日数勤務の割合が多いのに対して、
　女性は短時間・短日数勤務の割合が多いため。",2025年4月時点,2026年07月17日
6099,1100001014640,株式会社エラン,24,対象正社員,,,,,,,,,,,,,,,,,,,,,,59,74.8,47.6,2025年1月1日～2025年12月31日,,2026年5月時点,2026年06月16日
8129,4010901008153,東邦ホールディングス株式会社,3,対象正社員,正社員,3,正規雇用労働者,2.5,非正規雇用労働者,1.2,,,,,,男性,49.9,女性,58.6,,,,,,,68.8,65.5,68.8,2025年4月1日～2026年3月31日,・「労働者の男女の賃金の差異」について、賃金制度・体系において性別による差異はありません。男女の賃金の差異は主に男女間の管理職比率および雇用形態の差異によるものです。,2026年3月時点,2026年07月03日
7227,1180301013673,アスカ株式会社,,,,,,,,,,,,,,,,,,,,,,,,72,65,80,2024年12月1日～2025年11月30日,役員は含んでおりません。,2025年11月時点,2026年03月18日
3020,4290001011410,アプライド株式会社,,,,,,,,,,,,,,,,,,,,,,,,71.8,74.2,98.5,2025年4月1日～2026年3月31日,・非正規雇用労働者　労働時間を基に1日8時間換算にて人員数としております。,2026年4月時点,2026年08月07日
E03683,5360001000405,株式会社　沖縄海邦銀行,10,対象正社員,,,,,,,,,,,,,,,,,,,,,,58.9,63,74.1,2024年4月1日～2025年3月31日,,2025年3月時点,2026年03月06日
3196,6370301002917,株式会社 ホットランド,23,対象正社員,,,,,,,,,,,,,,,,,,,,,,77,79.4,99.6,2023年1月1日～2023年12月31日,"賃金テーブルに差はないため、基本給や時給ベースではほぼ差がない。
一方勤続年数が長く熟練度の高い従業員に男性が多いため、正社員に絞ると多少の差が生じる。",2023年12月時点,2024年09月19日
3946,7010001024692,株式会社トーモク,,,,,,,,,,,,,,その他,59.2,,,,,,,,,71.1,72.5,73.8,2025年4月1日～2026年3月31日,,2025年6月時点,2026年06月24日
1376,5070001000715,カネコ種苗株式会社,,,,,,,,,,,,,,,,,,,,,,,,59.2,80.2,87.7,2024年6月1日～2025年5月31日,,2025年5月時点,2026年07月27日
3021,5010401054564,株式会社パシフィックネット,7.1,対象正社員,正社員,7.1,パート（有期フルタイム）,2.3,パート（有期短時間）,2.4,パート（無期フルタイム）,0.5,,,,正社員,67.9,,,,,,,,,,,,2022年6月1日～2023年5月31日,,2023年5月時点,2024年05月21日
2378,3010601020797,株式会社ルネサンス,14.1,対象正社員,正社員,14.1,,,,,,,,,57.3,正社員,57.3,,,,,,,,,75.4,85.6,95.9,2025年4月1日～2026年3月31日,"対象期間：2025年4月1日～2026年3月31日
当社の男女間賃金格差は、男性の勤続年数が長く、昇格・役職登用されやすい環境にあることが起因していると認識しております。
この是正に向け、今後は女性の管理職登用と育成を強化するとともに、両立支援による柔軟な働き方を推進してまいります。
さらに、昇格審査へのアファーマティブ・アクション（積極的格差是正措置）の導入により女性の円滑なキャリア形成を後押しし、
男女間の賃金格差の縮小に努めてまいります。",2026年3月時点,2026年08月12日
6316,5010001008788,株式会社丸山製作所,,,,,,,,,,,,,,,,,,,,,,,,66.5,76.3,74.4,2024年10月1日～2025年9月30日,,2025年9月時点,2026年08月04日
8904,8180001036547,株式会社AVANTIA,6.5,対象正社員,,,,,,,,,,,,正社員,63.2,,,,,,,,,54.7,59.3,31.1,2024年9月1日～2025年8月31日,"賃金：基本給、超過労働に対する報酬、賞与等を含む
正社員：グループ会社への出向者を含む
非正規雇用労働者：契約社員、嘱託社員、パートタイマーを含む",2025年8月時点,2025年11月20日
7628,1010401088566,株式会社オーハシテクニカ,,,,,,,,,,,,,68.9,,,,,,,,,,,,,,,,2026年3月時点,2026年07月17日
5870,9010401147034,株式会社ナルネットコミュニケーションズ,,,,,,,,,,,,,,全社員,86,,,,,,,,,,,,,,2025年3月時点,2025年09月16日
8416,4490001000608,株式会社　高知銀行,16.2,対象正社員,総合職,16.2,,,,,,,,,77.8,総合職,78,嘱託,75.2,パートタイマー,98.6,,,,,70.5,74.4,82.1,2025年4月1日～2026年3月31日,"正規労働者：正行員
非正規労働者：嘱託、パートタイマー
除外：出向者、期中の入行者・退職者、期中に雇用形態が変動した者
賃金：通勤手当、退職手当を除く全ての報酬（左記以外の諸手当、賞与を含む）
〔差異の要因〕
　女性管理職数は徐々に増えているものの、その多くが「初級・中級管理職（課長・次長クラス）」や比較的小規模な支店の支店長に留まっており、「上位役職者・上級管理職」における男性比率が依然として高いため、平均賃金で差が生じています。
〔差異縮小に向けた取組〕
　人事制度改定（2025年4月）により、総合職・一般職の区別を撤廃し、キャリアパスの制限を無くしました。男女関係なく全職員が能力や経験を活かして自由にキャリアを築ける環境を整備しています。",2026年3月時点,2026年06月29日
2175,2010001134117,株式会社エス・エム・エス,,,ビジネス,22.9,コーポレート,22.2,テクノロジー,2.3,キャリアアドバイザー,29.9,専門職,21.7,86,,,,,,,,,,,74,74,112.5,2025年4月1日～2026年3月31日,,2026年6月時点,2026年06月30日
5816,6120001011879,オーナンバ株式会社,12.9,対象正社員,,,,,,,,,,,,,,,,,,,,,,,,,,,2025年10月時点,2025年11月14日
7280,1070001016632,株式会社ミツバ,12.1,対象正社員,,,,,,,,,,,72.5,,,,,,,,,,,71.8,72,76.9,2025年4月1日～2026年3月31日,,2026年4月時点,2026年07月03日
2733,5040001020385,株式会社　あらた,6.7,対象正社員,総合職,7.2,エリア総合職,3.5,一般職,2.1,物流職,10.4,非正規　有期雇用　フルタイム,4.9,,総合職,67,一般職,80.1,物流職,77.3,,,,,43.3,75,64,2025年4月1日～2026年3月31日,"【正社員】
　平均勤続年数が男性の20.3年に対し、女性が14.7年と短く、管理職候補となる前に離職していること、また、女性の管理職（課長級以上）比率が3.2％と低いことが賃金差異の主な要因となっています。
　賃金差異縮小に向けて女性の勤続年数を向上させるため、2023年4月より新人事制度を導入し、新しい働き方や諸制度を整え、浸透を図っております。

【非正社員】
　賃金は性別に関係なく同一の基準を適用していますが、労働時間の短い女性の非正社員が多いことが賃金差異の主な要因になっています。
　なお、社会保険加入率は女性が48.6％。男性が82.2％となっており、勤務時間にも差があります。",2026年3月時点,2026年05月28日
